pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2021-05-05,99.0,-2.06,6.11,"Ohtani, Shohei",650490,660271,,ball,,,,,12.0,,R,R,R,LAA,TB,B,,,0,2,2021,-0.12,1.32,1.6823526153448087,3.5460305557459177,,,,2,3,Top,,,,,,,10.57854289914492,-143.78552054959795,-4.654133571203865,-4.166528116801042,33.82657646638877,-12.96563593653257,3.49435331428565,1.6580949158896,,,,99.7,2551.0,6.8,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.68,,,,,,,,20,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,202.0,-0.001,0.03,,,,,-0.03,,0,0,0.548,0.4519999999999999,26,29,27,30,2,1,9.0,1.0,6.0,1.0,1.02,0.12,0.12,43.2,,,,,
CU,2021-05-05,76.4,-1.81,6.28,"Ohtani, Shohei",650490,660271,,swinging_strike,,,,,13.0,,R,R,R,LAA,TB,S,,,0,1,2021,1.25,-1.21,-0.0759107962083549,1.129231936653059,,,,2,3,Top,,,,,,,1.3999498291704304,-111.07431516248202,-1.4092139046179886,9.8277338935913,25.689742680679696,-41.91946719392557,3.467,1.589,,,,75.9,2506.0,6.7,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.83,,,,,,,,20,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,40.0,0.003,-0.063,,,,,0.063,,0,0,0.545,0.4549999999999999,26,29,27,30,2,1,9.0,1.0,6.0,1.0,5.22,-1.25,-1.25,49.6,,,,,
FF,2021-05-05,98.3,-2.14,6.0,"Ohtani, Shohei",650490,660271,,swinging_strike,,,,,1.0,,R,R,R,LAA,TB,S,,,0,0,2021,-0.44,1.49,-0.3292364900362189,3.0875754290009487,,,,2,3,Top,,,,,,,5.990662925218386,-142.90794823869473,-5.888017718985462,-7.436349066043439,34.968913628132924,-10.63051309961688,3.467,1.589,,,,99.0,2418.0,6.9,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.6,,,,,,,,20,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,209.0,0.002,-0.047,,,,,0.047,,0,0,0.543,0.4569999999999999,26,29,27,30,2,1,9.0,1.0,6.0,1.0,0.89,0.44,0.44,42.6,,,,,
FF,2021-05-05,98.5,-2.15,6.02,"Ohtani, Shohei",640457,660271,field_out,hit_into_play,,,,,8.0,Austin Meadows lines out to pitcher Shohei Ohtani.,R,L,R,LAA,TB,X,1.0,line_drive,0,0,2021,-0.5,1.3,0.0193735405459778,2.0457615530967144,,,,1,3,Top,126.69,161.55,,,,,7.12186423692241,-142.98253938564548,-8.37560939364959,-8.589951435856525,35.12375734399372,-12.54346970563179,3.49,1.601,102.0,93.8,4.0,99.0,2458.0,6.9,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.64,0.507,0.48,0.0,1.0,0.0,0.0,4.0,19,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,209.0,0.018,-0.259,,,,0.58,0.259,93.8,0,0,0.525,0.475,26,26,27,26,2,1,9.0,1.0,6.0,1.0,1.07,0.5,-0.5,41.7,,,,,
FF,2021-05-05,99.4,-2.24,6.07,"Ohtani, Shohei",664040,660271,strikeout,swinging_strike,,,,,7.0,Brandon Lowe strikes out swinging.,R,L,R,LAA,TB,S,2.0,,0,2,2021,-0.42,1.11,-0.508971840051972,1.9293209482543991,,,,0,3,Top,,,,,,,5.790730253805161,-144.55064066413897,-8.61246871975391,-7.265408343381185,32.9866707029213,-14.837629092605887,3.301,1.504,,,,100.2,2575.0,6.7,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.79,,0.0,0.0,1.0,0.0,0.0,,18,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,207.0,0.015,-0.169,,,,,0.169,,0,0,0.51,0.49,26,26,27,27,2,1,9.0,1.0,6.0,2.0,1.2,0.42,-0.42,41.6,,,,,
FS,2021-05-05,90.9,-2.03,6.16,"Ohtani, Shohei",664040,660271,,foul,,,,,13.0,,R,L,R,LAA,TB,S,,,0,2,2021,-0.32,0.03,-0.141778908121857,1.1151117382372804,,,,0,3,Top,,,,,,,5.482351100438645,-132.18356919105787,-6.831712951754844,-4.977978633344074,29.458541815752756,-30.49948705474761,3.301,1.504,2.0,67.3,-35.0,91.8,1649.0,7.0,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.51,,,,,,,,18,4,Split-Finger,0,0,0,0,0,0,0,0,Infield shift,Standard,221.0,0.0,0.0,,,,,0.0,88.0,0,0,0.51,0.49,26,26,27,27,2,1,9.0,1.0,6.0,2.0,2.74,0.32,-0.32,46.2,,,,,
FS,2021-05-05,91.4,-1.94,6.24,"Ohtani, Shohei",664040,660271,,foul,,,,,5.0,,R,L,R,LAA,TB,S,,,0,2,2021,-0.34,0.01,-0.0706517563749831,2.2391305813726885,,,,0,3,Top,,,,,,,5.500430100218152,-133.0064949049143,-4.238810318060186,-5.291748632446188,30.03352600777204,-31.30415019814377,3.301,1.504,2.0,82.5,-43.0,92.1,1489.0,6.8,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.68,,,,,,,,18,3,Split-Finger,0,0,0,0,0,0,0,0,Infield shift,Standard,228.0,0.0,0.0,,,,,0.0,88.0,0,0,0.51,0.49,26,26,27,27,2,1,9.0,1.0,6.0,2.0,2.73,0.34,-0.34,48.8,,,,,
FS,2021-05-05,87.9,-1.91,6.18,"Ohtani, Shohei",664040,660271,,foul,,,,,9.0,,R,L,R,LAA,TB,S,,,0,1,2021,-0.2,0.23,0.2868599003872801,1.7934162979556514,,,,0,3,Top,,,,,,,5.818659964484543,-127.91921500846964,-5.0936932904572405,-3.3573785154326883,24.46993342046165,-28.79749863696205,3.301,1.504,2.0,67.6,-40.0,89.1,1767.0,6.9,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.62,,,,,,,,18,2,Split-Finger,0,0,0,0,0,0,0,0,Infield shift,Standard,227.0,0.006,-0.058,,,,,0.058,88.0,0,0,0.504,0.496,26,26,27,27,2,1,9.0,1.0,6.0,2.0,2.7,0.2,-0.2,47.0,,,,,
FF,2021-05-05,95.6,-2.06,6.11,"Ohtani, Shohei",664040,660271,,called_strike,,,,,4.0,,R,L,R,LAA,TB,S,,,0,0,2021,-0.32,1.43,-0.3569582098365709,2.256683958878329,,,,0,3,Top,,,,,,,5.264590964039085,-139.06081984079427,-7.881965143285525,-5.302570355296488,28.59676739875324,-12.039226941676215,3.23641848221024,1.52212087588752,,,,97.0,2267.0,6.9,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.6,,,,,,,,18,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,202.0,0.004,-0.042,,,,,0.042,,0,0,0.5,0.5,26,26,27,27,2,1,9.0,1.0,6.0,2.0,1.05,0.32,-0.32,43.5,,,,,
FS,2021-05-05,89.3,-1.98,6.15,"Ohtani, Shohei",642715,660271,strikeout,swinging_strike_blocked,,,,,14.0,Willy Adames strikes out swinging.,R,R,R,LAA,TB,S,2.0,,2,2,2021,-0.13,0.11,0.7323297521544938,0.7679935707376342,,,621433.0,2,2,Top,,,,,,,7.0333506962967896,-129.68820773351572,-7.514900151238818,-2.975233682091288,26.815962114833106,-29.51543385648183,3.371,1.535,,,,90.1,1693.0,6.9,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.63,,0.0,0.0,1.0,0.0,0.0,,12,5,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,233.0,0.02,-0.228,,,,,0.228,,0,0,0.531,0.469,26,25,27,26,1,0,9.0,1.0,6.0,1.0,2.75,0.13,0.13,46.8,,,,,
ST,2021-05-05,81.1,-2.16,5.9,"Ohtani, Shohei",642715,660271,,ball,,,,,14.0,,R,R,R,LAA,TB,B,,,1,2,2021,1.44,-0.05,0.9476384010192012,1.1510698499256726,,,621433.0,2,2,Top,,,,,,,4.234983477498312,-117.90698069794084,-3.790968447193613,12.27662377929878,26.81534503167425,-32.00499258833949,3.57584339785845,1.80043852576879,,,,81.3,2719.0,6.9,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.56,,,,,,,,12,4,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,59.0,-0.004,0.044,,,,,-0.044,,0,0,0.535,0.4649999999999999,26,25,27,26,1,0,9.0,1.0,6.0,1.0,3.58,-1.44,-1.44,40.7,,,,,
FF,2021-05-05,94.7,-2.13,6.0,"Ohtani, Shohei",642715,660271,,foul_tip,,,,,4.0,,R,R,R,LAA,TB,S,,,1,1,2021,-0.34,1.5,-0.3793996230187801,2.642083868136408,,,621433.0,2,2,Top,,,,,,,5.385463532370518,-137.8069922718912,-6.501017566542351,-5.527818128362822,30.459125767377703,-11.860212335944544,3.371,1.535,,,,95.8,2427.0,6.9,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.61,,,,,,,,12,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,202.0,0.006,-0.071,,,,,0.071,,0,0,0.529,0.471,26,25,27,26,1,0,9.0,1.0,6.0,1.0,1.04,0.34,0.34,43.2,,,,,
ST,2021-05-05,79.8,-2.22,5.96,"Ohtani, Shohei",642715,660271,,ball,,,,,11.0,,R,R,R,LAA,TB,B,,,0,1,2021,1.23,-0.02,-1.0003031701555647,3.1306390538105604,,,621433.0,2,2,Top,,,,,,,0.35981558656161,-116.18347586226054,0.5983416497156997,10.977269755099462,23.76000524755565,-32.672915159161086,3.52411125711324,1.77696489104202,,,,80.2,2492.0,6.7,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.79,,,,,,,,12,2,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,69.0,-0.002,0.035,,,,,-0.035,,0,0,0.531,0.469,26,25,27,26,1,0,9.0,1.0,6.0,1.0,3.62,-1.23,-1.23,42.3,,,,,
FF,2021-05-05,95.6,-2.11,5.99,"Ohtani, Shohei",642715,660271,,foul,,,,,9.0,,R,R,R,LAA,TB,S,,,0,0,2021,-0.14,1.41,0.409941571585227,1.7425145788952467,,,621433.0,2,2,Top,,,,,,,7.019985585660123,-138.77006388100594,-8.75900350660564,-3.5894250699977435,34.46359629071985,-12.096162118875403,3.371,1.535,2.0,74.1,-36.0,95.9,2478.0,6.9,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.64,,,,,,,,12,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,212.0,0.003,-0.049,,,,,0.049,88.0,0,0,0.528,0.472,26,25,27,26,1,0,9.0,1.0,6.0,1.0,1.12,0.14,0.14,42.0,,,,,
FF,2021-05-05,97.2,-1.93,6.05,"Ohtani, Shohei",621433,660271,single,hit_into_play,,,,,8.0,Brett Phillips singles on a ground ball to right fielder Taylor Ward.,R,L,R,LAA,TB,X,9.0,ground_ball,0,1,2021,-0.52,1.15,0.1653997177269618,1.83460282680376,,,,2,2,Top,186.45,114.55,,,,,6.876260577598684,-141.19981596719654,-8.432247243515636,-8.591073588906742,32.6184754220654,-15.03966978239131,3.371,1.535,65.0,98.1,3.0,97.9,2520.0,6.8,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.72,0.447,0.402,0.9,1.0,1.0,0.0,4.0,11,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,202.0,-0.014,0.361,,,,0.491,-0.361,98.1,0,0,0.542,0.4579999999999999,26,27,27,27,1,0,9.0,1.0,6.0,1.0,1.27,0.52,-0.52,43.0,,,,,
FF,2021-05-05,96.5,-2.02,6.1,"Ohtani, Shohei",621433,660271,,foul,,,,,9.0,,R,L,R,LAA,TB,S,,,0,0,2021,-0.16,1.57,0.3605975889274334,2.055715147612922,,,,2,2,Top,,,,,,,6.759473977506837,-140.15186892692049,-8.785842043139255,-3.6827997709609255,33.484017398242365,-9.696049939578195,3.371,1.535,3.0,76.8,-32.0,97.1,2532.0,6.9,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.64,,,,,,,,11,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,207.0,0.002,-0.047,,,,,0.047,88.0,0,0,0.54,0.4599999999999999,26,27,27,27,1,0,9.0,1.0,6.0,1.0,0.9,0.16,-0.16,44.5,,,,,
FF,2021-05-05,96.4,-1.88,6.1,"Ohtani, Shohei",660294,660271,field_out,hit_into_play,,,,,7.0,Yoshi Tsutsugo flies out to left fielder Juan Lagares.,R,L,R,LAA,TB,X,7.0,fly_ball,0,0,2021,-0.79,1.54,-0.5581316342351891,1.604139459831808,,,,1,2,Top,66.44,114.85,,,,,5.3844433927651565,-139.92519990269665,-9.891277022277327,-11.65871313923028,33.51010265223095,-9.916782769001994,3.411,1.565,256.0,76.7,38.0,97.1,2323.0,6.9,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.56,0.06,0.054,0.0,1.0,0.0,0.0,3.0,10,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,215.0,0.017,-0.259,,,,0.061,0.259,88.0,0,0,0.523,0.477,26,29,27,30,1,0,9.0,1.0,6.0,1.0,0.94,0.79,-0.79,46.6,,,,,
FF,2021-05-05,94.9,-1.91,6.06,"Ohtani, Shohei",642336,660271,field_out,hit_into_play,,,,,4.0,Francisco Mejia pops out to catcher Kurt Suzuki in foul territory.,R,L,R,LAA,TB,X,2.0,popup,2,0,2021,-0.68,1.39,-0.724871737087207,2.628978181541313,,,,0,2,Top,103.46,203.3,,,,,4.679019763026441,-138.0878323404707,-6.50416638329974,-9.773727426132712,31.29869781220376,-13.074359947236646,3.26,1.481,53.0,86.6,83.0,95.9,2324.0,6.9,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.57,0.003,0.002,0.0,1.0,0.0,0.0,3.0,9,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,208.0,0.034,-0.389,,,,0.003,0.389,88.0,0,0,0.489,0.511,26,25,27,26,1,0,9.0,1.0,6.0,11.0,1.14,0.68,-0.68,45.8,,,,,
FF,2021-05-05,96.2,-1.97,6.09,"Ohtani, Shohei",642336,660271,,ball,,,,,11.0,,R,L,R,LAA,TB,B,,,1,0,2021,-0.58,1.41,-1.7783469668131917,2.867554032935128,,,,0,2,Top,,,,,,,1.8339213062139983,-140.04266664087683,-6.22993979519505,-7.995265037710579,32.04934244286842,-12.418294147103769,3.36104140336898,1.57904361904545,,,,97.2,2364.0,6.9,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.65,,,,,,,,9,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,203.0,-0.007,0.078,,,,,-0.078,,0,0,0.496,0.504,26,25,27,26,1,0,9.0,1.0,6.0,11.0,1.05,0.58,-0.58,44.5,,,,,
FF,2021-05-05,95.8,-1.88,6.12,"Ohtani, Shohei",642336,660271,,ball,,,,,14.0,,R,L,R,LAA,TB,B,,,0,0,2021,-0.57,1.57,1.0758670052957162,0.7566661828144481,,,,0,2,Top,,,,,,,9.167128649141356,-138.8461913339853,-12.236665336449612,-9.307157337811937,29.20020067478671,-9.228791164670806,3.36730603038896,1.61364512306083,,,,96.9,2345.0,7.0,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.5,,,,,,,,9,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,216.0,-0.004,0.043,,,,,-0.043,,0,0,0.5,0.5,26,25,27,26,1,0,9.0,1.0,6.0,11.0,0.92,0.57,-0.57,46.0,,,,,
FS,2021-05-05,89.3,-1.75,6.18,"Ohtani, Shohei",595281,660271,strikeout,foul_tip,,,,,8.0,Kevin Kiermaier strikes out on a foul tip.,R,L,R,LAA,TB,S,2.0,,1,2,2021,-0.36,0.2,-0.2313705846425361,1.8089269010619409,,650490.0,621563.0,2,1,Top,,,,,,,4.567501563200075,-129.92674193664814,-5.216142266664713,-5.054129509467716,27.67871338372857,-29.05809468612633,3.411,1.565,,,,90.5,1581.0,7.1,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.44,,0.0,0.0,1.0,0.0,0.0,,5,4,Split-Finger,0,0,0,0,0,0,0,0,Infield shift,Standard,225.0,0.03,-0.197,,,,,0.197,,0,0,0.518,0.482,26,31,27,31,1,0,9.0,1.0,6.0,2.0,2.67,0.36,-0.36,47.3,,,,,
FS,2021-05-05,89.8,-1.87,6.08,"Ohtani, Shohei",595281,660271,,ball,,,,,14.0,,R,L,R,LAA,TB,B,,,0,2,2021,-0.38,0.46,0.4270219934958377,0.9774533689751408,,650490.0,621563.0,2,1,Top,,,,,,,6.56937755971024,-130.43325928774348,-7.657780482996182,-5.752747101758013,28.5265715040845,-25.436651318426787,3.38005760626659,1.58124487550039,,,,90.7,1668.0,7.0,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.49,,,,,,,,5,3,Split-Finger,0,0,0,0,0,0,0,0,Infield shift,Standard,236.0,-0.004,0.021,,,,,-0.021,,0,0,0.522,0.478,26,31,27,31,1,0,9.0,1.0,6.0,2.0,2.39,0.38,-0.38,45.4,,,,,
FF,2021-05-05,96.4,-1.95,5.98,"Ohtani, Shohei",595281,660271,,swinging_strike,,,,,2.0,,R,L,R,LAA,TB,S,,,0,1,2021,-0.36,1.42,-0.1138207713730388,3.147956663033385,,650490.0,621563.0,2,1,Top,,,,,,,5.765768039501622,-140.2310630723073,-5.207463356842912,-6.097708855221792,32.36105879860408,-12.521736226491484,3.411,1.565,,,,97.3,2441.0,6.8,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.65,,,,,,,,5,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,206.0,0.011,-0.06,,,,,0.06,,0,0,0.511,0.489,26,31,27,31,1,0,9.0,1.0,6.0,2.0,1.04,0.36,-0.36,42.8,,,,,
FF,2021-05-05,97.0,-2.06,5.94,"Ohtani, Shohei",595281,660271,,called_strike,,,,,1.0,,R,L,R,LAA,TB,S,,,0,0,2021,-0.34,1.35,-0.7054256105209538,2.8212111826371045,,650490.0,621563.0,2,1,Top,,,,,,,4.456727920008637,-141.0604660341373,-5.930817481029814,-5.59427906603767,32.79261688836484,-12.978807955863532,3.31100874654896,1.48238731851004,,,,97.8,2412.0,6.9,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.65,,,,,,,,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,208.0,0.006,-0.047,,,,,0.047,,0,0,0.505,0.495,26,31,27,31,1,0,9.0,1.0,6.0,2.0,1.08,0.34,-0.34,40.6,,,,,
FF,2021-05-05,92.1,-1.85,6.1,"Ohtani, Shohei",621563,660271,walk,ball,,,,,11.0,Joey Wendle walks. Yandy Diaz to 2nd.,R,L,R,LAA,TB,B,,,3,0,2021,-0.24,1.48,-0.6176366457668121,3.848212103513445,,,650490.0,2,1,Top,,,,,,,3.6896308765663655,-134.07540416467762,-3.123600701981948,-3.720243881312255,28.83503723086953,-13.87989200142239,3.41691645128242,1.64700363202699,,,,93.2,2349.0,6.9,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.59,,0.691717,0.7,1.0,0.0,0.0,,4,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,202.0,-0.008,0.087,,,,,-0.087,,0,0,0.513,0.487,26,31,27,31,1,0,9.0,1.0,6.0,1.0,1.21,0.24,-0.24,46.7,,,,,
FF,2021-05-05,95.3,-1.95,5.97,"Ohtani, Shohei",621563,660271,,ball,,,,,11.0,,R,L,R,LAA,TB,B,,,2,0,2021,-0.52,1.55,-1.4893568407910238,3.3206560772246783,,,650490.0,2,1,Top,,,,,,,2.422753445287771,-138.7835972753801,-4.866899667352995,-7.290194870641359,30.357176791885475,-11.308796925508515,3.27874997558948,1.56000000002141,,,,96.5,2439.0,6.9,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.62,,,,,,,,4,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,209.0,-0.007,0.081,,,,,-0.081,,0,0,0.52,0.48,26,31,27,31,1,0,9.0,1.0,6.0,1.0,0.96,0.52,-0.52,43.1,,,,,
FF,2021-05-05,95.6,-1.88,5.99,"Ohtani, Shohei",621563,660271,,ball,,,,,1.0,,R,L,R,LAA,TB,B,,,1,0,2021,-0.31,1.31,-0.3108828470779417,3.4156739946307075,,,650490.0,2,1,Top,,,,,,,4.90363582380752,-139.19383920855202,-4.184244188221688,-5.166214132318928,30.754864001219897,-14.358599899902906,3.35454485895628,1.58492600873842,,,,96.6,2398.0,6.8,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.68,,,,,,,,4,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,211.0,-0.004,0.059,,,,,-0.059,,0,0,0.524,0.476,26,31,27,31,1,0,9.0,1.0,6.0,1.0,1.18,0.31,-0.31,43.6,,,,,
FF,2021-05-05,95.7,-2.08,5.98,"Ohtani, Shohei",621563,660271,,ball,,,,,11.0,,R,L,R,LAA,TB,B,,,0,0,2021,-0.6,1.44,-3.008799162269782,4.15270702538809,,,650490.0,2,1,Top,,,,,,,-1.0922236363054645,-139.4665823636764,-2.5084731224736387,-7.611164697821773,31.24093203255182,-13.013969454566864,3.35245332894974,1.55070640389041,,,,96.8,2340.0,6.8,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.66,,,,,,,,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,214.0,-0.002,0.043,,,,,-0.043,,0,0,0.526,0.474,26,31,27,31,1,0,9.0,1.0,6.0,1.0,1.04,0.6,-0.6,42.3,,,,,
FS,2021-05-05,89.4,-1.78,6.16,"Ohtani, Shohei",650490,660271,force_out,hit_into_play,,,,,8.0,"Yandy Diaz grounds into a force out, third baseman Jose Rojas to second baseman David Fletcher. Brandon Lowe out at 2nd. Yandy Diaz to 1st.",R,R,R,LAA,TB,X,5.0,ground_ball,1,2,2021,-0.38,0.43,-0.1719356546687658,1.996170705414148,,,664040.0,1,1,Top,101.51,164.29,,,,,4.827286246904535,-130.0227519900538,-5.167970242538567,-5.394460402819527,29.39698413106609,-26.42743537787817,3.467,1.589,4.0,89.7,-30.0,90.3,1719.0,7.0,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.47,0.067,0.073,0.0,1.0,0.0,0.0,2.0,3,4,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,221.0,0.02,-0.251,,,,0.088,0.251,89.7,0,0,0.506,0.494,26,29,27,30,1,0,9.0,1.0,6.0,1.0,2.45,0.38,0.38,48.7,,,,,
ST,2021-05-05,82.2,-2.06,5.95,"Ohtani, Shohei",650490,660271,,ball,,,,,12.0,,R,R,R,LAA,TB,B,,,0,2,2021,1.49,0.3,1.896011257478468,3.4111886175237727,,,664040.0,1,1,Top,,,,,,,6.113334378849602,-119.41142405737064,0.3629037114032323,12.592698816666784,27.679922236161303,-29.72364080288455,3.35914737598576,1.636131121159,,,,82.0,2500.0,6.7,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.79,,,,,,,,3,3,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,75.0,-0.003,0.019,,,,,-0.019,,0,0,0.509,0.491,26,29,27,30,1,0,9.0,1.0,6.0,1.0,3.15,-1.49,-1.49,38.7,,,,,
FF,2021-05-05,96.5,-1.94,6.04,"Ohtani, Shohei",650490,660271,,called_strike,,,,,9.0,,R,R,R,LAA,TB,S,,,0,1,2021,-0.42,1.6,0.5717348028412815,1.8745636245528683,,,664040.0,1,1,Top,,,,,,,7.702438262423338,-140.03249207113356,-9.145677051515367,-7.446312802614334,34.9559698783344,-9.171102251130788,3.40448632687582,1.58981077024095,,,,96.6,2432.0,6.8,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.74,,,,,,,,3,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,205.0,0.007,-0.054,,,,,0.054,,0,0,0.502,0.498,26,29,27,30,1,0,9.0,1.0,6.0,1.0,0.88,0.42,0.42,42.8,,,,,
FF,2021-05-05,96.8,-1.98,6.0,"Ohtani, Shohei",650490,660271,,called_strike,,,,,4.0,,R,R,R,LAA,TB,S,,,0,0,2021,-0.25,1.43,-0.6599888057871655,2.412841188260461,,,664040.0,1,1,Top,,,,,,,4.149975864965722,-140.7842272587973,-7.308588221506031,-4.365158740441342,34.21780830684757,-11.64331058838041,3.40234719784104,1.64223446434007,,,,97.4,2343.0,6.8,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.7,,,,,,,,3,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,209.0,0.004,-0.041,,,,,0.041,,0,0,0.498,0.502,26,29,27,30,1,0,9.0,1.0,6.0,1.0,1.02,0.25,0.25,44.1,,,,,
FS,2021-05-05,88.4,-1.89,6.05,"Ohtani, Shohei",640457,660271,field_out,hit_into_play,,,,,5.0,Austin Meadows flies out to center fielder Mike Trout.,R,L,R,LAA,TB,X,8.0,fly_ball,2,2,2021,-0.51,0.18,-0.1805660589409821,2.25389675889618,,,664040.0,0,1,Top,161.87,83.59,,,,,5.300419516071717,-128.63906148112386,-3.552319259042584,-6.850421506536305,28.29152185903737,-29.613100540280268,3.49,1.601,323.0,91.4,41.0,89.1,1564.0,6.9,634281,435559,665120,664058,670351,578428,501571,545361,621493,53.65,0.008,0.016,0.0,1.0,0.0,0.0,3.0,2,5,Split-Finger,0,0,0,0,0,0,0,0,Infield shift,Standard,227.0,0.029,-0.224,,,,0.031,0.224,91.4,0,0,0.469,0.531,26,26,27,26,1,0,9.0,1.0,6.0,1.0,2.75,0.51,-0.51,44.5,,,,,
